kind,emd_a,pdb_a,chain_a,len_a,emd_b,pdb_b,chain_b,len_b,fident
unrelated,15326,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15326/8abm.pdb,E,225,4640,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4640/6qum.pdb,G,223,0.000
unrelated,13015,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13015/7opc.pdb,E,210,14731,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14731/7zhg.pdb,E,243,0.000
unrelated,12744,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12744/7o73.pdb,V,129,4822,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4822/6rdl.pdb,A,127,0.000
unrelated,25685,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25685/7t4q.pdb,D,254,34415,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34415/8h0v.pdb,u,219,0.000
unrelated,10762,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10762/6yan.pdb,U,142,27249,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27249/8d8j.pdb,R,138,0.000
unrelated,10468,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10468/6tdv.pdb,J,104,15937,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15937/8ba0.pdb,g,106,0.000
unrelated,32198,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32198/7vya.pdb,T,96,8624,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/8624/5uz9.pdb,K,96,0.000
unrelated,9659,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9659/6ifz.pdb,E,220,9680,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9680/6ijo.pdb,F,227,0.000
unrelated,12251,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12251/7nax.pdb,H,130,7334,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7334/6c23.pdb,Z,135,0.000
unrelated,12898,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12898/7oha.pdb,M,122,13017,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13017/7ope.pdb,R,120,0.000
unrelated,21961,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21961/6wxl.pdb,E,221,32958,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32958/7x25.pdb,A,221,0.000
unrelated,14791,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14791/7zm7.pdb,6,224,25848,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25848/7teo.pdb,a,250,0.000
unrelated,14537,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14537/7z7t.pdb,K,100,30218,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30218/7bvf.pdb,P,99,0.000
unrelated,32676,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32676/7wp6.pdb,B,119,6817,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/6817/5y88.pdb,g,110,0.000
unrelated,0891,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0891/6lhl.pdb,C,242,23462,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23462/7lo6.pdb,H,239,0.000
unrelated,15027,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15027/7zyv.pdb,D,230,30955,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30955/7e2d.pdb,E,219,0.000
unrelated,31713,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31713/7v4j.pdb,A,356,33069,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33069/7x9a.pdb,B,351,0.000
unrelated,11259,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11259/6zkr.pdb,6,223,14302,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14302/7r4f.pdb,I,212,0.000
unrelated,15333,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15333/8ac4.pdb,D,330,4822,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4822/6rdl.pdb,M,327,0.000
unrelated,9645,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9645/6icz.pdb,E,357,9911,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9911/6k41.pdb,H,307,0.000
unrelated,34119,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34119/7yv7.pdb,F,218,3863,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3863/5oyp.pdb,A,243,0.000
unrelated,27251,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27251/8d8l.pdb,H,155,33032,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33032/7x75.pdb,G,159,0.000
unrelated,13239,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13239/7p7l.pdb,B,220,31956,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31956/7vfj.pdb,B,220,0.000
unrelated,23248,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23248/7lab.pdb,L,199,30926,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30926/7dz8.pdb,D,196,0.000
unrelated,24937,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24937/7s9u.pdb,K,122,32214,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32214/7vys.pdb,v,124,0.000
unrelated,25676,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25676/7t4g.pdb,I,232,31874,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31874/7vb7.pdb,O,217,0.000
unrelated,0645,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0645/6o7u.pdb,c,213,12171,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12171/7bg6.pdb,3,236,0.000
unrelated,3531,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3531/5mmi.pdb,B,121,3981,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3981/6exv.pdb,I,125,0.000
unrelated,27393,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27393/8dej.pdb,A,227,4815,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4815/6rde.pdb,P,229,0.000
unrelated,10655,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10655/6xz7.pdb,N,125,4356,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4356/6g72.pdb,d,120,0.000
unrelated,32249,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32249/7w0y.pdb,I,112,32317,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32317/7w59.pdb,c,119,0.000
unrelated,0849,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0849/6l7o.pdb,G,200,20607,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20607/6u0m.pdb,B,198,0.000
unrelated,25655,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25655/7t3d.pdb,H,122,4255,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4255/6ff4.pdb,z,125,0.000
unrelated,4638,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4638/6qul.pdb,K,142,4982,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4982/6rqh.pdb,H,146,0.000
unrelated,32784,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32784/7wtf.pdb,J,104,33127,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33127/7xct.pdb,A,99,0.000
unrelated,13078,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13078/7oui.pdb,N,232,21460,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21460/6vyh.pdb,D,238,0.000
unrelated,10519,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10519/6tmf.pdb,H,125,22109,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22109/6x9s.pdb,H,125,0.000
unrelated,14436,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14436/7z10.pdb,f,104,9645,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9645/6icz.pdb,c,119,0.000
unrelated,27870,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27870/8e3q.pdb,C,245,32985,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32985/7x3e.pdb,C,238,0.000
